ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc79,2021cicX11218873,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.86225,1.0,1.0,fAulAsc154:0.862;fAulAsc153:0.138,0.856,1.0,1.0,fAulAsc150+fAulAsc154:0.856;fAulAsc150+fAulAsc153:0.137,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc80,2021cicX11218874,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5117499999999999,1.0,0.9090909090909092,fAulAsc157:0.512;fAulAsc158:0.488,0.50225,1.0,0.9090909090909092,fAulAsc157+fAulAsc154:0.502;fAulAsc158+fAulAsc153:0.279;fAulAsc158+fAulAsc154:0.210,zero_parent,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc80,2021cicX11218874,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.712,1.0,0.9090909090909092,fAulAsc154:0.712;fAulAsc153:0.288,0.50225,1.0,0.9090909090909092,fAulAsc157+fAulAsc154:0.502;fAulAsc158+fAulAsc153:0.279;fAulAsc158+fAulAsc154:0.210,zero_parent,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc81,2021cicX11218875,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.99425,1.0,1.0,fAulAsc150:0.994,0.6935,1.0,1.0,fAulAsc150+fAulAsc153:0.694;fAulAsc150+fAulAsc154:0.301,father_only,0.00025,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc81,2021cicX11218875,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.69775,1.0,1.0,fAulAsc153:0.698;fAulAsc154:0.302,0.6935,1.0,1.0,fAulAsc150+fAulAsc153:0.694;fAulAsc150+fAulAsc154:0.301,father_only,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc151,2021cicX11218969,father,M,F1,fAulAsc82,2021cicX11218876,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.88825,1.0,1.0,fAulAsc151:0.888;fAulAsc150:0.059;fAulAsc156:0.026,0.6535,1.0,1.0,fAulAsc151+fAulAsc154:0.653;fAulAsc151+fAulAsc153:0.235;fAulAsc150+fAulAsc153:0.059;fAulAsc156+fAulAsc154:0.026,father_only,0.0265,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc82,2021cicX11218876,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7057499999999999,1.0,1.0,fAulAsc154:0.706;fAulAsc153:0.294,0.6535,1.0,1.0,fAulAsc151+fAulAsc154:0.653;fAulAsc151+fAulAsc153:0.235;fAulAsc150+fAulAsc153:0.059;fAulAsc156+fAulAsc154:0.026,father_only,0.0265,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc83,2021cicX11218877,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.9275,1.0,1.0,fAulAsc158:0.927;fAulAsc157:0.072,0.63675,0.5714285714285714,1.0,fAulAsc158+fAulAsc153:0.637;fAulAsc158+fAulAsc154:0.291;fAulAsc157+fAulAsc153:0.046,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc83,2021cicX11218877,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.683,0.5714285714285714,1.0,fAulAsc153:0.683;fAulAsc154:0.317,0.63675,0.5714285714285714,1.0,fAulAsc158+fAulAsc153:0.637;fAulAsc158+fAulAsc154:0.291;fAulAsc157+fAulAsc153:0.046,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc84,2021cicX11218878,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.68625,1.0,1.0,fAulAsc158:0.686;fAulAsc157:0.313,0.60975,1.0,1.0,fAulAsc158+fAulAsc154:0.610;fAulAsc157+fAulAsc153:0.206;fAulAsc157+fAulAsc154:0.107;fAulAsc158+fAulAsc153:0.076,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc84,2021cicX11218878,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.71675,1.0,1.0,fAulAsc154:0.717;fAulAsc153:0.283,0.60975,1.0,1.0,fAulAsc158+fAulAsc154:0.610;fAulAsc157+fAulAsc153:0.206;fAulAsc157+fAulAsc154:0.107;fAulAsc158+fAulAsc153:0.076,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc85,2021cicX11218879,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,father_only,0.17225,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc85,2021cicX11218879,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc154:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,father_only,0.17225,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc86,2021cicX11218880,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.9875,1.0,1.0,fAulAsc150:0.988,0.722,1.0,1.0,fAulAsc150+fAulAsc154:0.722;fAulAsc150+fAulAsc153:0.266,father_only,0.0005,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc86,2021cicX11218880,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7334999999999999,1.0,1.0,fAulAsc154:0.733;fAulAsc153:0.267,0.722,1.0,1.0,fAulAsc150+fAulAsc154:0.722;fAulAsc150+fAulAsc153:0.266,father_only,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc87,2021cicX11218881,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.74375,1.0,1.0,fAulAsc158:0.744;fAulAsc157:0.255,0.6175,0.1428571428571428,1.0,fAulAsc158+fAulAsc154:0.618;fAulAsc157+fAulAsc153:0.201;fAulAsc158+fAulAsc153:0.126;fAulAsc157+fAulAsc154:0.054,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc87,2021cicX11218881,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.6717500000000001,0.1428571428571428,1.0,fAulAsc154:0.672;fAulAsc153:0.328,0.6175,0.1428571428571428,1.0,fAulAsc158+fAulAsc154:0.618;fAulAsc157+fAulAsc153:0.201;fAulAsc158+fAulAsc153:0.126;fAulAsc157+fAulAsc154:0.054,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc88,2021cicX11218882,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.7662500000000001,0.2857142857142857,1.0,fAulAsc158:0.766;fAulAsc157:0.234,0.50475,0.2857142857142857,1.0,fAulAsc158+fAulAsc154:0.505;fAulAsc158+fAulAsc153:0.262;fAulAsc157+fAulAsc153:0.144;fAulAsc157+fAulAsc154:0.090,father_only,0.00125,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc88,2021cicX11218882,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.59475,0.2857142857142857,1.0,fAulAsc154:0.595;fAulAsc153:0.405,0.50475,0.2857142857142857,1.0,fAulAsc158+fAulAsc154:0.505;fAulAsc158+fAulAsc153:0.262;fAulAsc157+fAulAsc153:0.144;fAulAsc157+fAulAsc154:0.090,father_only,0.00125,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc89,2021cicX11218883,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8432499999999999,1.0,1.0,fAulAsc158:0.843;fAulAsc157:0.155,0.58,1.0,1.0,fAulAsc158+fAulAsc154:0.580;fAulAsc158+fAulAsc153:0.263;fAulAsc157+fAulAsc154:0.092;fAulAsc157+fAulAsc153:0.062,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc89,2021cicX11218883,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.67425,1.0,1.0,fAulAsc154:0.674;fAulAsc153:0.326,0.58,1.0,1.0,fAulAsc158+fAulAsc154:0.580;fAulAsc158+fAulAsc153:0.263;fAulAsc157+fAulAsc154:0.092;fAulAsc157+fAulAsc153:0.062,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc90,2021cicX11218884,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.72375,1.0,1.0,fAulAsc158:0.724;fAulAsc157:0.275,0.51325,1.0,1.0,fAulAsc158+fAulAsc154:0.513;fAulAsc157+fAulAsc154:0.238;fAulAsc158+fAulAsc153:0.210,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc90,2021cicX11218884,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7525,1.0,1.0,fAulAsc154:0.752;fAulAsc153:0.247,0.51325,1.0,1.0,fAulAsc158+fAulAsc154:0.513;fAulAsc157+fAulAsc154:0.238;fAulAsc158+fAulAsc153:0.210,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc91,2021cicX11218885,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.87725,1.0,1.0,fAulAsc150:0.877;fAulAsc151:0.063;fAulAsc155:0.055,0.579,1.0,0.9545454545454546,fAulAsc150+fAulAsc154:0.579;fAulAsc150+fAulAsc153:0.298;fAulAsc151+fAulAsc153:0.063;fAulAsc155+fAulAsc154:0.055,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc91,2021cicX11218885,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.63825,1.0,0.9545454545454546,fAulAsc154:0.638;fAulAsc153:0.362,0.579,1.0,0.9545454545454546,fAulAsc150+fAulAsc154:0.579;fAulAsc150+fAulAsc153:0.298;fAulAsc151+fAulAsc153:0.063;fAulAsc155+fAulAsc154:0.055,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc92,2021cicX11218886,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.728,1.0,1.0,fAulAsc158:0.728;fAulAsc157:0.272,0.4275,1.0,0.7272727272727273,fAulAsc158+fAulAsc153:0.427;fAulAsc158+fAulAsc154:0.300;fAulAsc157+fAulAsc154:0.217;fAulAsc157+fAulAsc153:0.055,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc92,2021cicX11218886,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.48275,1.0,0.7272727272727273,fAulAsc154:0.517;fAulAsc153:0.483,0.4275,1.0,0.7272727272727273,fAulAsc158+fAulAsc153:0.427;fAulAsc158+fAulAsc154:0.300;fAulAsc157+fAulAsc154:0.217;fAulAsc157+fAulAsc153:0.055,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc93,2021cicX11218887,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8035,1.0,1.0,fAulAsc158:0.803;fAulAsc157:0.194,0.482,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.322;fAulAsc157+fAulAsc154:0.104;fAulAsc157+fAulAsc153:0.089,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc93,2021cicX11218887,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.588,1.0,0.8636363636363636,fAulAsc154:0.588;fAulAsc153:0.412,0.482,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.322;fAulAsc157+fAulAsc154:0.104;fAulAsc157+fAulAsc153:0.089,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc94,2021cicX11218888,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.942,1.0,1.0,fAulAsc150:0.942;fAulAsc155:0.055,0.72625,1.0,1.0,fAulAsc150+fAulAsc154:0.726;fAulAsc150+fAulAsc153:0.216;fAulAsc155+fAulAsc154:0.055,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc94,2021cicX11218888,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78425,1.0,1.0,fAulAsc154:0.784;fAulAsc153:0.216,0.72625,1.0,1.0,fAulAsc150+fAulAsc154:0.726;fAulAsc150+fAulAsc153:0.216;fAulAsc155+fAulAsc154:0.055,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc95,2021cicX11218889,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.5995,1.0,0.7727272727272727,fAulAsc157:0.600;fAulAsc158:0.394,0.3365,0.1428571428571428,0.6818181818181818,fAulAsc157+fAulAsc154:0.337;fAulAsc158+fAulAsc154:0.297;fAulAsc157+fAulAsc153:0.263;fAulAsc158+fAulAsc153:0.098,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc95,2021cicX11218889,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.6345000000000001,0.1428571428571428,0.9090909090909092,fAulAsc154:0.635;fAulAsc153:0.366,0.3365,0.1428571428571428,0.6818181818181818,fAulAsc157+fAulAsc154:0.337;fAulAsc158+fAulAsc154:0.297;fAulAsc157+fAulAsc153:0.263;fAulAsc158+fAulAsc153:0.098,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc96,2021cicX11218890,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7090000000000001,1.0,1.0,fAulAsc157:0.709;fAulAsc158:0.291,0.55625,1.0,1.0,fAulAsc157+fAulAsc153:0.556;fAulAsc158+fAulAsc154:0.192;fAulAsc157+fAulAsc154:0.153;fAulAsc158+fAulAsc153:0.100,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc96,2021cicX11218890,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.65575,1.0,1.0,fAulAsc153:0.656;fAulAsc154:0.344,0.55625,1.0,1.0,fAulAsc157+fAulAsc153:0.556;fAulAsc158+fAulAsc154:0.192;fAulAsc157+fAulAsc154:0.153;fAulAsc158+fAulAsc153:0.100,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc97,2021cicX11218915,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.57475,0.2857142857142857,0.5454545454545454,fAulAsc157:0.575;fAulAsc158:0.417,0.3865,0.1428571428571428,0.5454545454545454,fAulAsc158+fAulAsc154:0.417;fAulAsc157+fAulAsc154:0.387;fAulAsc157+fAulAsc153:0.188,zero_parent,0.00025,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc97,2021cicX11218915,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.804,0.8571428571428571,1.0,fAulAsc154:0.804;fAulAsc153:0.196,0.3865,0.1428571428571428,0.5454545454545454,fAulAsc158+fAulAsc154:0.417;fAulAsc157+fAulAsc154:0.387;fAulAsc157+fAulAsc153:0.188,zero_parent,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc98,2021cicX11218916,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.879,1.0,1.0,fAulAsc158:0.879;fAulAsc157:0.121,0.8605,1.0,1.0,fAulAsc158+fAulAsc154:0.861;fAulAsc157+fAulAsc154:0.106,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc98,2021cicX11218916,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.967,1.0,1.0,fAulAsc154:0.967,0.8605,1.0,1.0,fAulAsc158+fAulAsc154:0.861;fAulAsc157+fAulAsc154:0.106,zero_parent,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
