EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX11218874,2021cicX11218874,fAulAsc80,AA79,sequenced_individual,F2,F2,,M,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.50225,0.5117499999999999,0.712,fAulAsc157+fAulAsc154:0.502;fAulAsc158+fAulAsc153:0.279;fAulAsc158+fAulAsc154:0.210,fAulAsc157:0.512;fAulAsc158:0.488,fAulAsc154:0.712;fAulAsc153:0.288,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218875,2021cicX11218875,fAulAsc81,AA80,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,A,B,0.6935,0.99425,0.69775,fAulAsc150+fAulAsc153:0.694;fAulAsc150+fAulAsc154:0.301,fAulAsc150:0.994,fAulAsc153:0.698;fAulAsc154:0.302,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218876,2021cicX11218876,fAulAsc82,AA81,sequenced_individual,F2,F2,,M,2021cicX11218969,2021cicX11218972,fAulAsc151,fAulAsc154,2021cicX11218969,2021cicX11218972,fAulAsc151,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.6535,0.88825,0.7057499999999999,fAulAsc151+fAulAsc154:0.653;fAulAsc151+fAulAsc153:0.235;fAulAsc150+fAulAsc153:0.059;fAulAsc156+fAulAsc154:0.026,fAulAsc151:0.888;fAulAsc150:0.059;fAulAsc156:0.026,fAulAsc154:0.706;fAulAsc153:0.294,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218877,2021cicX11218877,fAulAsc83,AA82,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.63675,0.9275,0.683,fAulAsc158+fAulAsc153:0.637;fAulAsc158+fAulAsc154:0.291;fAulAsc157+fAulAsc153:0.046,fAulAsc158:0.927;fAulAsc157:0.072,fAulAsc153:0.683;fAulAsc154:0.317,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218878,2021cicX11218878,fAulAsc84,AA83,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.60975,0.68625,0.71675,fAulAsc158+fAulAsc154:0.610;fAulAsc157+fAulAsc153:0.206;fAulAsc157+fAulAsc154:0.107;fAulAsc158+fAulAsc153:0.076,fAulAsc158:0.686;fAulAsc157:0.313,fAulAsc154:0.717;fAulAsc153:0.283,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218879,2021cicX11218879,fAulAsc85,AA84,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,fAulAsc150:1.000,fAulAsc154:1.000,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218880,2021cicX11218880,fAulAsc86,AA85,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,A,B,0.722,0.9875,0.7334999999999999,fAulAsc150+fAulAsc154:0.722;fAulAsc150+fAulAsc153:0.266,fAulAsc150:0.988,fAulAsc154:0.733;fAulAsc153:0.267,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218881,2021cicX11218881,fAulAsc87,AA86,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.6175,0.74375,0.6717500000000001,fAulAsc158+fAulAsc154:0.618;fAulAsc157+fAulAsc153:0.201;fAulAsc158+fAulAsc153:0.126;fAulAsc157+fAulAsc154:0.054,fAulAsc158:0.744;fAulAsc157:0.255,fAulAsc154:0.672;fAulAsc153:0.328,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218882,2021cicX11218882,fAulAsc88,AA87,sequenced_individual,F2,F2,,M,,,,,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.50475,0.7662500000000001,0.59475,fAulAsc158+fAulAsc154:0.505;fAulAsc158+fAulAsc153:0.262;fAulAsc157+fAulAsc153:0.144;fAulAsc157+fAulAsc154:0.090,fAulAsc158:0.766;fAulAsc157:0.234,fAulAsc154:0.595;fAulAsc153:0.405,father_only,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218883,2021cicX11218883,fAulAsc89,AA88,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.58,0.8432499999999999,0.67425,fAulAsc158+fAulAsc154:0.580;fAulAsc158+fAulAsc153:0.263;fAulAsc157+fAulAsc154:0.092;fAulAsc157+fAulAsc153:0.062,fAulAsc158:0.843;fAulAsc157:0.155,fAulAsc154:0.674;fAulAsc153:0.326,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218884,2021cicX11218884,fAulAsc90,AA89,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.51325,0.72375,0.7525,fAulAsc158+fAulAsc154:0.513;fAulAsc157+fAulAsc154:0.238;fAulAsc158+fAulAsc153:0.210,fAulAsc158:0.724;fAulAsc157:0.275,fAulAsc154:0.752;fAulAsc153:0.247,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218885,2021cicX11218885,fAulAsc91,AA90,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.579,0.87725,0.63825,fAulAsc150+fAulAsc154:0.579;fAulAsc150+fAulAsc153:0.298;fAulAsc151+fAulAsc153:0.063;fAulAsc155+fAulAsc154:0.055,fAulAsc150:0.877;fAulAsc151:0.063;fAulAsc155:0.055,fAulAsc154:0.638;fAulAsc153:0.362,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218886,2021cicX11218886,fAulAsc92,AA91,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.4275,0.728,0.48275,fAulAsc158+fAulAsc153:0.427;fAulAsc158+fAulAsc154:0.300;fAulAsc157+fAulAsc154:0.217;fAulAsc157+fAulAsc153:0.055,fAulAsc158:0.728;fAulAsc157:0.272,fAulAsc154:0.517;fAulAsc153:0.483,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218887,2021cicX11218887,fAulAsc93,AA92,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_both_parent_identities_pair_ambiguous,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_both_parent_identities_pair_ambiguous,B,B,0.482,0.8035,0.588,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.322;fAulAsc157+fAulAsc154:0.104;fAulAsc157+fAulAsc153:0.089,fAulAsc158:0.803;fAulAsc157:0.194,fAulAsc154:0.588;fAulAsc153:0.412,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218888,2021cicX11218888,fAulAsc94,AA93,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.72625,0.942,0.78425,fAulAsc150+fAulAsc154:0.726;fAulAsc150+fAulAsc153:0.216;fAulAsc155+fAulAsc154:0.055,fAulAsc150:0.942;fAulAsc155:0.055,fAulAsc154:0.784;fAulAsc153:0.216,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218889,2021cicX11218889,fAulAsc95,AA94,sequenced_individual,F2,F2,,M,,,,,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.3365,0.5995,0.6345000000000001,fAulAsc157+fAulAsc154:0.337;fAulAsc158+fAulAsc154:0.297;fAulAsc157+fAulAsc153:0.263;fAulAsc158+fAulAsc153:0.098,fAulAsc157:0.600;fAulAsc158:0.394,fAulAsc154:0.635;fAulAsc153:0.366,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218890,2021cicX11218890,fAulAsc96,AA95,sequenced_individual,F2,F2,,M,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.55625,0.7090000000000001,0.65575,fAulAsc157+fAulAsc153:0.556;fAulAsc158+fAulAsc154:0.192;fAulAsc157+fAulAsc154:0.153;fAulAsc158+fAulAsc153:0.100,fAulAsc157:0.709;fAulAsc158:0.291,fAulAsc153:0.656;fAulAsc154:0.344,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218915,2021cicX11218915,fAulAsc97,AA96,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,C,B,0.3865,0.57475,0.804,fAulAsc158+fAulAsc154:0.417;fAulAsc157+fAulAsc154:0.387;fAulAsc157+fAulAsc153:0.188,fAulAsc157:0.575;fAulAsc158:0.417,fAulAsc154:0.804;fAulAsc153:0.196,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
