Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_135,1505847,1505846,1505458,0.999742337529867,0.9998226910321507,0.9999196464977163,1505458,1304021,Direct,chr3
F3_136,1505847,1505846,1505670,0.9998831221784963,0.9999428892463107,0.9999402329321856,1308331,1505670,Flipped,chr3
F3_137,1505847,1505846,1505395,0.9997005005823969,0.9997941356553061,0.9999063649270908,1505395,1294080,Direct,chr3
F3_138,1505847,1505846,1505609,0.9998426133880888,0.9999296076756853,0.9999130057124035,1287388,1505609,Flipped,chr3
F3_139,1505847,1505846,1505639,0.999862535744027,0.9999003882203094,0.9999621475237176,1505639,1271142,Direct,chr3
F3_140,1505847,1505846,1505649,0.9998691765293396,0.9999515222672173,0.9998824580999651,1505649,1330798,Direct,chr3
F3_141,1505847,1505846,1505512,0.9997781977705555,0.9998744891575898,0.9999037086129657,1505512,1264296,Direct,chr3
F3_142,1505847,1505846,1505668,0.9998817940214338,0.9999050367700283,0.9999767572514056,1505668,1279401,Direct,chr3
F3_143,1505847,1505846,1505720,0.9999163261050599,0.999985390272312,0.9999309358327478,1331831,1505720,Flipped,chr3
F3_144,1505847,1505846,1505682,0.9998910911208716,0.9999382406965918,0.9999528504242797,1505682,1302940,Direct,chr3
F3_145,1505847,1505846,1505559,0.9998094094615253,0.9998598794299018,0.9999375766180606,1505559,1356420,Direct,chr3
F3_146,1505847,1505846,1505544,0.9997994482835563,0.9997263996451164,0.9997848385558683,1505327,1318233,Direct,chr3
F3_147,1505847,1505846,1505571,0.9998173784039005,0.9999541785813423,0.9998631998225582,1284745,1505571,Flipped,chr3
F3_148,1505847,1505846,1505461,0.9997443297654608,0.9998260114248071,0.9999183183406537,1505461,1330307,Direct,chr3
F3_149,1505847,1505846,1505673,0.9998851144140901,0.9999448814819045,0.9999402329321856,1505673,1355001,Direct,chr3
F3_150,1505847,1505846,1505654,0.999872496921996,0.9999236309689039,0.9999488659530922,1358412,1505654,Flipped,chr3
F3_151,1505847,1505846,1505660,0.9998764813931836,0.9999203105762475,0.9999561708169361,1305743,1505660,Flipped,chr3
F3_152,1505847,1505846,1505423,0.9997190947812724,0.99987980178584,0.9998392929954325,1330819,1505423,Flipped,chr3
F3_153,1505847,1505846,1505569,0.999816050246838,0.999897067827653,0.9999176542621224,1345126,1505569,Flipped,chr3
F3_154,1505847,1505846,1505550,0.9998034327547438,0.9999096853197472,0.9998937474349967,1505550,1384440,Direct,chr3
F3_155,1505847,1505846,1505471,0.9997509705507734,0.9998280036604008,0.9999229668903726,1379543,1505471,Flipped,chr3
F3_156,1505847,1505846,1505521,0.999784174477337,0.9998824580999651,0.9999017163773719,1315017,1505521,Flipped,chr3
F3_157,1505847,1505846,1505465,0.9997469860795858,0.996941918363498,0.9969837553109681,1283773,1501082,Flipped,chr3
F3_158,1505847,1505846,1505543,0.999798784205025,0.9998711687649334,0.9999236309689039,1505543,1316052,Direct,chr3
F3_159,1505847,1505846,1505421,0.9997177666242099,0.9999455455604358,0.9997496423937109,1505404,1304867,Direct,chr3
F3_160,1505847,1505846,1505650,0.9998698406078709,0.9999242950474351,0.9999455455604358,1505650,1288698,Direct,chr3
F3_161,1505847,1505846,1505498,0.9997689006711178,0.9998804658643713,0.9998884348067465,1505498,1306894,Direct,chr3
F3_162,1505847,1505846,1505571,0.9998173784039005,0.9999209746547788,0.9998964037491218,1505571,1326588,Direct,chr3
F3_163,1505847,1505846,1505617,0.999847926016339,0.999914333869466,0.9999335921468729,1441209,1505617,Flipped,chr3
F3_164,1505847,1505846,1505539,0.9997961278908999,0.9998705046864022,0.9999256232044976,1299372,1505539,Flipped,chr3
F3_165,1505847,1505846,1505562,0.9998114016971191,0.9895181844624218,0.9894544329234198,1333101,1489872,Flipped,chr3
F3_166,1505847,1505846,1505678,0.9998884348067465,0.9999130057124035,0.999975429094343,1505678,1288547,Direct,chr3
F3_167,1505847,1505846,1505679,0.9998890988852778,0.9999661319949051,0.9999229668903726,1505679,1257570,Direct,chr3
F3_168,1505847,1505846,1505605,0.9998399570739638,0.9999296076756853,0.9999103493982785,1505605,1336482,Direct,chr3
F3_169,1505847,1505846,1505468,0.9997489783151796,0.9998997241417781,0.9998492541734015,1292627,1505468,Flipped,chr3
F3_170,1505847,1505846,1505708,0.9999083571626847,0.9999694523875615,0.999938904775123,1333663,1505708,Flipped,chr3
F3_171,1505847,1505846,1505467,0.9997483142366483,0.9999242950474351,0.9998240191892133,1505467,1290249,Direct,chr3
F3_172,1505847,1505846,1505421,0.9997177666242099,0.9998180424824318,0.9998997241417781,1505421,1333361,Direct,chr3
F3_173,1505847,1505846,1505379,0.9996898753258966,0.9997921434197122,0.9998977319061843,1281671,1505379,Flipped,chr3
F3_174,1505847,1505846,1505616,0.9998472619378077,0.9999641397593114,0.9998831221784963,1505616,1296794,Direct,chr3
F3_175,1505847,1505846,1505595,0.999833316288651,0.9998837862570276,0.9999495300316235,1505595,1337281,Direct,chr3
F3_176,1505847,1505846,1505551,0.9998040968332751,0.9998831221784963,0.9999209746547788,1296785,1505551,Flipped,chr3
F3_177,1505847,1505846,1505540,0.9997967919694312,0.9998864425711527,0.999909021241216,1292321,1505540,Flipped,chr3
F3_178,1505847,1505846,1505661,0.9998771454717149,0.9999163261050599,0.999960819366655,1505661,1296934,Direct,chr3
F3_179,1505847,1505846,1505604,0.9998392929954325,0.9999130057124035,0.9999136697909348,1505604,1399702,Direct,chr3
F3_180,1505847,1505846,1505604,0.9998392929954325,0.9999276154400915,0.9999116775553409,1346652,1505604,Flipped,chr3
F3_181,1505847,1505846,1505623,0.9998519104875266,0.9998877707282152,0.9999641397593114,1505623,1297796,Direct,chr3
F3_182,1505847,1505846,1505618,0.9998485900948703,0.999909021241216,0.9999395688536543,1337561,1505618,Flipped,chr3
F3_183,1505847,1505846,1505577,0.9998213628750882,0.9935245702415785,0.9935079682782967,1495948,1319797,Direct,chr3
F3_184,1505847,1505846,1505593,0.9998319881315885,0.9999256232044976,0.9999063649270908,1505593,1298183,Direct,chr3
F3_185,1505847,1505846,1505554,0.9998060890688689,0.999904372691497,0.9998917551994029,1505554,1358912,Direct,chr3
F3_186,1505847,1505846,1505416,0.9997144462315536,0.9998685124508084,0.9998459337807452,1505416,1325974,Direct,chr3
F3_187,1505847,1505846,1505411,0.9997111258388972,0.9998140580112441,0.999897067827653,1505411,1289861,Direct,chr3
F3_188,1505847,1505846,1505513,0.9997788618490868,0.9999196464977163,0.9998592153513706,1505513,1301579,Direct,chr3
F3_189,1505847,1505846,1505468,0.9997489783151796,0.9999329280683417,0.999816050246838,1279489,1505468,Flipped,chr3
F3_190,1505847,1505846,1505534,0.9997928074982435,0.9998465978592764,0.9999462096389671,1354651,1505534,Flipped,chr3
F3_191,1505847,1505846,1505703,0.9999050367700283,0.9999827339581869,0.9999223028118414,1505703,1393200,Direct,chr3
F3_192,1505847,1505846,1505538,0.9997954638123686,0.9998890988852778,0.9999063649270908,1303263,1505538,Flipped,chr3
F3_193,1505847,1505846,1505600,0.9998366366813074,0.9999395688536543,0.999897067827653,1505600,1379407,Direct,chr3
F3_194,1505847,1505846,1505652,0.9998711687649334,0.9999774213299368,0.9998937474349967,1505652,1334431,Direct,chr3
F3_195,1505847,1505846,1505737,0.9999276154400915,0.9999574989739987,0.9999701164660928,1505737,1301799,Direct,chr3
F3_196,1505847,1505846,1505477,0.9997549550219611,0.9999428892463107,0.9998040968332751,1505477,1353191,Direct,chr3
F3_197,1505847,1505846,1505714,0.9999123416338722,0.999960819366655,0.9999515222672173,1294651,1505714,Flipped,chr3
F3_198,1505847,1505846,1505660,0.9998764813931836,0.9992230281184131,0.9992183795686943,1395678,1504583,Flipped,chr3
F3_199,1505847,1505846,1505780,0.9999561708169361,0.9999667960734364,0.999968124230499,1393440,1505780,Flipped,chr3
F1_0,379464,379463,379433,0.9999209409085997,1.0,0.9999209409085997,379433,307035,Direct,chr4
F1_1,379464,379463,379434,0.9999235762116464,0.9999578351512532,0.9999657410603933,379434,303767,Direct,chr4
F1_2,379464,379463,379410,0.9998603289385263,0.9998603289385263,1.0,379410,315531,Direct,chr4
F1_3,379464,379463,379444,0.9999499292421132,0.9999789175756266,0.9999710116664866,379444,301117,Direct,chr4
F1_4,379464,379463,379398,0.9998287053019662,0.9999130349994597,0.9999156703025064,379398,295146,Direct,chr4
F1_5,379464,379463,379426,0.999902493787273,1.0,0.999902493787273,293270,379426,Flipped,chr4
F1_6,379464,379463,379389,0.9998049875745462,0.9999130349994597,0.9998919525750863,379389,312749,Direct,chr4
F1_7,379464,379463,379463,1.0,1.0,1.0,379463,297501,Direct,chr4
F1_8,379464,379463,379422,0.9998919525750863,0.9999235762116464,0.9999683763634399,379422,319900,Direct,chr4
F1_9,379464,379463,379361,0.9997311990892392,0.9999683763634399,0.9997628227257993,379361,313067,Direct,chr4
F2_0,379464,379463,379424,0.9998972231811797,0.9999815528786733,0.9999156703025064,302328,379424,Flipped,chr4
F2_1,379464,379463,379351,0.9997048460587725,0.9997311990892392,0.9999736469695333,314583,379351,Flipped,chr4
F2_2,379464,379463,379392,0.9998128934836862,0.9999183056055531,0.999894587878133,306987,379392,Flipped,chr4
F2_3,379464,379463,379370,0.9997549168166593,0.9999262115146932,0.9998287053019662,326773,379370,Flipped,chr4
F2_4,379464,379463,379364,0.9997391049983793,1.0,0.9997391049983793,379364,324764,Direct,chr4
F2_5,379464,379463,379428,0.9999077643933664,0.9999947293939067,0.9999130349994597,379428,317904,Direct,chr4
F2_6,379464,379463,379319,0.9996205163612789,0.9999288468177399,0.9996916695435392,290025,379319,Flipped,chr4
F2_7,379464,379463,379427,0.9999051290903197,0.9999420233329732,0.9999631057573466,320273,379427,Flipped,chr4
F2_8,379464,379463,379392,0.9998128934836862,0.9999262115146932,0.999886681968993,336524,379392,Flipped,chr4
F2_9,379464,379463,379438,0.9999341174238332,0.9999710116664866,0.9999631057573466,308302,379438,Flipped,chr4
F2_10,379464,379463,379409,0.9998576936354796,0.9999130349994597,0.9999446586360199,379409,303071,Direct,chr4
F2_11,379464,379463,379401,0.9998366112111062,0.9999130349994597,0.9999235762116464,379401,308944,Direct,chr4
F2_12,379464,379463,379407,0.9998524230293863,0.9999341174238332,0.9999183056055531,379407,305856,Direct,chr4
F2_13,379464,379463,379416,0.9998761407568063,0.9999472939390666,0.9999288468177399,379416,309095,Direct,chr4
F2_14,379464,379463,379383,0.9997891757562661,0.9998181640897795,0.9999710116664866,379383,324269,Direct,chr4
F2_15,379464,379463,379335,0.9996626812100258,0.9997364696953326,0.9999262115146932,346633,379335,Flipped,chr4
F2_16,379464,379463,379296,0.9995599043912055,0.999636328179559,0.9999235762116464,379296,314223,Direct,chr4
F2_17,379464,379463,379405,0.9998471524232929,0.9999420233329732,0.9999051290903197,315142,379405,Flipped,chr4
F2_18,379464,379463,379394,0.9998181640897795,0.999902493787273,0.9999156703025064,308318,379394,Flipped,chr4
F2_19,379464,379463,379382,0.9997865404532195,0.9998972231811797,0.9998893172720397,379382,329965,Direct,chr4
F2_20,379464,379463,379374,0.999765458028846,0.9998313406050129,0.9999341174238332,379374,328740,Direct,chr4
F2_21,379464,379463,379383,0.9997891757562661,0.9998655995446196,0.9999235762116464,379383,297543,Direct,chr4
F2_22,379464,379463,379379,0.9997786345440794,0.9999683763634399,0.9998102581806395,320945,379379,Flipped,chr4
F2_23,379464,379463,379451,0.9999683763634399,0.9999710116664866,0.9999973646969533,302862,379451,Flipped,chr4
F2_24,379464,379463,379402,0.9998392465141529,0.9998603289385263,0.9999789175756266,301053,379402,Flipped,chr4
F2_25,379464,379463,379393,0.9998155287867329,0.9999420233329732,0.9998735054537596,317102,379393,Flipped,chr4
F2_26,379464,379463,379425,0.9998998584842264,0.9999262115146932,0.9999736469695333,320274,379425,Flipped,chr4
F2_27,379464,379463,379376,0.9997707286349393,0.99998418818172,0.9997865404532195,379376,306833,Direct,chr4
F2_28,379464,379463,379369,0.9997522815136126,0.9999683763634399,0.9997839051501728,379369,350089,Direct,chr4
F2_29,379464,379463,379451,0.9999683763634399,0.99998418818172,0.99998418818172,379451,361858,Direct,chr4
F2_30,379464,379463,379431,0.9999156703025064,0.9999657410603933,0.9999499292421132,332450,379431,Flipped,chr4
F2_31,379464,379463,379347,0.9996943048465858,0.9999209409085997,0.9997733639379861,379347,312650,Direct,chr4
F2_32,379464,379463,379356,0.9997180225740059,0.9999683763634399,0.999749646210566,318787,379356,Flipped,chr4
F2_33,379464,379463,379306,0.9995862574216722,0.9995836221186255,0.999886681968993,309375,379284,Flipped,chr4
F2_34,379464,379463,379422,0.9998919525750863,1.0,0.9998919525750863,379422,370037,Direct,chr4
F2_35,379464,379463,379401,0.9998366112111062,0.9999683763634399,0.9998682348476663,342856,379401,Flipped,chr4
F2_36,379464,379463,379311,0.9995994339369055,0.9999341174238332,0.9996653165130724,307061,379311,Flipped,chr4
F2_37,379464,379463,379278,0.9995124689363654,0.9996837636343991,0.9998287053019662,379278,322771,Direct,chr4
F2_38,379464,379463,379342,0.9996811283313525,0.9999051290903197,0.9997759992410328,379342,326438,Direct,chr4
F2_39,379464,379463,379375,0.9997680933318926,0.9998998584842264,0.9998682348476663,379375,298829,Direct,chr4
F2_40,379464,379463,379363,0.9997364696953326,0.9999130349994597,0.9998234346958729,300508,379363,Flipped,chr4
F2_41,379464,379463,379340,0.9996758577252591,0.9998998584842264,0.9997759992410328,309921,379340,Flipped,chr4
F2_42,379464,379463,379309,0.9995941633308122,0.9998418818171996,0.9997522815136126,379309,327146,Direct,chr4
F2_43,379464,379463,379401,0.9998366112111062,0.9999367527268799,0.9998998584842264,301165,379401,Flipped,chr4
F2_44,379464,379463,379384,0.9997918110593128,0.9998550583324329,0.9999367527268799,328917,379384,Flipped,chr4
F2_45,379464,379463,379376,0.9997707286349393,0.9998076228775928,0.9999631057573466,379376,304644,Direct,chr4
F2_46,379464,379463,379350,0.9997022107557259,0.9998155287867329,0.999886681968993,379350,316246,Direct,chr4
F2_47,379464,379463,379413,0.9998682348476663,0.9999973646969533,0.999870870150713,379413,297565,Direct,chr4
F2_48,379464,379463,379439,0.9999367527268799,0.99998418818172,0.9999525645451599,289971,379439,Flipped,chr4
F2_49,379464,379463,379384,0.9997918110593128,0.9999947293939067,0.9997970816654062,313043,379384,Flipped,chr4
F2_50,379464,379463,379437,0.9999314821207865,0.9999683763634399,0.9999631057573466,331882,379437,Flipped,chr4
F2_51,379464,379463,379413,0.9998682348476663,0.9999683763634399,0.9998998584842264,291283,379413,Flipped,chr4
F2_52,379464,379463,379434,0.9999235762116464,0.9999235762116464,1.0,306036,379434,Flipped,chr4
F2_53,379464,379463,379360,0.9997285637861926,0.9997522815136126,0.99997628227258,312700,379360,Flipped,chr4
F2_54,379464,379463,379397,0.9998260699989195,0.9999341174238332,0.9998919525750863,315591,379397,Flipped,chr4
F2_55,379464,379463,379375,0.9997680933318926,0.9998366112111062,0.9999314821207865,295425,379375,Flipped,chr4
F2_56,379464,379463,379368,0.999749646210566,0.999878776059853,0.999870870150713,307378,379368,Flipped,chr4
F2_57,379464,379463,379319,0.9996205163612789,0.9997839051501728,0.9998366112111062,379319,307473,Direct,chr4
F2_58,379464,379463,379434,0.9999235762116464,0.9999262115146932,0.9998761407568063,379411,312213,Direct,chr4
F2_59,379464,379463,379386,0.9997970816654062,0.9999472939390666,0.9998497877263396,379386,295383,Direct,chr4
F2_60,379464,379463,379416,0.9998761407568063,0.9999262115146932,0.9999499292421132,379416,301639,Direct,chr4
F2_61,379464,379463,379355,0.9997153872709592,0.999878776059853,0.9998366112111062,298491,379355,Flipped,chr4
F2_62,379464,379463,379263,0.9994729393906653,0.9995414572698788,0.9999314821207865,379263,322827,Direct,chr4
F2_63,379464,379463,379373,0.9997628227257993,0.9997944463623595,0.9999683763634399,379373,304260,Direct,chr4
F2_64,379464,379463,379300,0.9995704456033921,0.9998840466659463,0.9996863989374458,320909,379300,Flipped,chr4
F2_65,379464,379463,379374,0.999765458028846,0.9998603289385263,0.9999051290903197,326483,379374,Flipped,chr4
F2_66,379464,379463,379381,0.9997839051501728,0.9999235762116464,0.9998603289385263,379381,304018,Direct,chr4
F2_67,379464,379463,379450,0.9999657410603933,0.9999789175756266,0.9999868234847666,379450,305629,Direct,chr4
F2_68,379464,379463,379406,0.9998497877263396,0.9998972231811797,0.9999525645451599,295251,379406,Flipped,chr4
F2_69,379464,379463,379388,0.9998023522714995,0.9998814113628997,0.9999209409085997,338687,379388,Flipped,chr4
F2_70,379464,379463,379432,0.9999183056055531,0.9999683763634399,0.9999499292421132,307249,379432,Flipped,chr4
F2_71,379464,379463,379449,0.9999631057573466,0.9999683763634399,0.9999947293939067,293033,379449,Flipped,chr4
F2_72,379464,379463,379366,0.9997443756044726,0.9999525645451599,0.9997918110593128,379366,338050,Direct,chr4
F2_73,379464,379463,379352,0.9997074813618192,0.999870870150713,0.9998366112111062,379352,297135,Direct,chr4
F2_74,379464,379463,379369,0.9997522815136126,0.9999551998482066,0.9997970816654062,311719,379369,Flipped,chr4
F2_75,379464,379463,379325,0.999636328179559,0.9997443756044726,0.9998919525750863,314615,379325,Flipped,chr4
F2_76,379464,379463,379385,0.9997944463623595,0.9998655995446196,0.9999288468177399,304538,379385,Flipped,chr4
F2_77,379464,379463,379406,0.9998497877263396,0.9999525645451599,0.9998972231811797,379406,367282,Direct,chr4
F2_78,379464,379463,379415,0.9998735054537596,0.9999051290903197,0.9999683763634399,379415,300328,Direct,chr4
F2_79,379464,379463,379321,0.9996257869673724,0.9997707286349393,0.9998550583324329,312404,379321,Flipped,chr4
F2_80,379464,379463,379365,0.9997417403014259,0.9998682348476663,0.9998735054537596,379365,294056,Direct,chr4
F2_81,379464,379463,379401,0.9998366112111062,0.9999235762116464,0.9999130349994597,379401,333011,Direct,chr4
F2_82,379464,379463,379359,0.9997259284831459,0.9998471524232929,0.999878776059853,379359,309946,Direct,chr4
F2_83,379464,379463,379439,0.9999367527268799,0.99998418818172,0.9999525645451599,297516,379439,Flipped,chr4
F2_84,379464,379463,379316,0.9996126104521389,0.9998366112111062,0.9997759992410328,313266,379316,Flipped,chr4
F2_85,379464,379463,379422,0.9998919525750863,0.9999789175756266,0.9999130349994597,379422,302823,Direct,chr4
F2_86,379464,379463,379363,0.9997364696953326,0.9999367527268799,0.9997997169684528,320968,379363,Flipped,chr4
F2_87,379464,379463,379306,0.9995862574216722,0.9999393880299265,0.9996468693917457,379306,296469,Direct,chr4
F2_88,379464,379463,379404,0.9998445171202462,0.9999472939390666,0.9998972231811797,379404,308884,Direct,chr4
F2_89,379464,379463,379339,0.9996732224222125,0.9998919525750863,0.9997812698471261,320280,379339,Flipped,chr4
F2_90,379464,379463,379422,0.9998919525750863,0.9999683763634399,0.9999235762116464,306128,379422,Flipped,chr4
