Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F2_13,411246,411245,411245,1.0,1.0,1.0,0.9999708203139248,0.9999708203139248,1.0,411246,373800,Direct,chr3
F2_14,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9996498437670974,0.9996498437670974,1.0,383435,411245,Flipped,chr3
F2_15,411246,411245,411245,1.0,1.0,1.0,0.9999124609417743,1.0,0.9999124609417743,411246,385958,Direct,chr3
F2_16,411246,411245,411245,1.0,1.0,1.0,0.9998468066481051,0.9998468066481051,1.0,387757,411246,Flipped,chr3
F2_17,411246,411245,411245,1.0,1.0,1.0,0.9997349511848168,0.9997349511848168,1.0,411246,375791,Direct,chr3
F2_18,411246,411245,411245,1.0,1.0,1.0,0.9961361232355409,1.0,0.9961361232355409,385075,411246,Flipped,chr3
F2_19,411246,411245,411242,0.9999927050784811,0.9999927050784811,1.0,0.9978066602633466,0.9978212501063842,0.9999854101569624,385660,411243,Flipped,chr3
F2_20,411246,411245,411245,1.0,1.0,1.0,0.9997009082177291,0.9997471093873481,0.9999537988303809,411246,380058,Direct,chr3
F2_21,411246,411245,411245,1.0,1.0,1.0,0.9457160573380832,0.9457160573380832,0.999990273437975,372004,411246,Flipped,chr3
F2_22,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,411246,408209,Direct,chr3
F2_23,411246,411245,411245,1.0,1.0,1.0,0.9998395117265864,0.9999975683594937,0.9998419433670926,378772,411246,Flipped,chr3
F2_24,411246,411245,411245,1.0,1.0,1.0,0.999990273437975,1.0,0.999990273437975,411246,380745,Direct,chr3
F2_25,411246,411245,411240,0.9999878417974687,1.0,0.9999878417974687,0.9852448054079684,0.9941227248963513,0.9911220805116172,411241,404400,Direct,chr3
F2_26,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9974297559848752,0.9997422461063357,0.9976875098785396,411245,392114,Direct,chr3
F2_27,411246,411245,411245,1.0,1.0,1.0,0.9999100293012682,0.9999148925822806,0.9999951367189874,411246,375176,Direct,chr3
F2_28,411246,411245,411245,1.0,1.0,1.0,0.9983805274228258,0.9983805274228258,1.0,411246,397781,Direct,chr3
F2_29,411246,411245,411245,1.0,1.0,1.0,0.9997325195443105,0.9997349511848168,0.9999975683594937,386316,411246,Flipped,chr3
F2_30,411246,411245,411245,1.0,1.0,1.0,0.9995501465063406,1.0,0.9995501465063406,379740,411246,Flipped,chr3
F2_31,411246,411245,411245,1.0,1.0,1.0,0.9991854004304004,0.9999537988303809,0.9992316016000194,411246,375662,Direct,chr3
F2_32,411246,411245,411245,1.0,1.0,1.0,0.9999440722683558,1.0,0.9999440722683558,411246,380997,Direct,chr3
F2_33,411246,411245,411245,1.0,1.0,1.0,0.9998151953215236,0.9998249218835488,0.999990273437975,379336,411246,Flipped,chr3
F2_34,411246,411245,411245,1.0,1.0,1.0,0.9456698561684641,0.9999537988303809,0.9457160573380832,411246,400516,Direct,chr3
F2_35,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,399880,411246,Flipped,chr3
F2_36,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9860010456054177,1.0,0.9860010456054177,398029,411245,Flipped,chr3
F2_37,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.9962674318228794,0.9999586621113935,0.9963087697114859,411244,382405,Direct,chr3
F2_38,411246,411245,411245,1.0,1.0,1.0,0.9999148925822806,1.0,0.9999148925822806,380056,411246,Flipped,chr3
F2_39,411246,411245,411245,1.0,1.0,1.0,0.9999951367189874,1.0,0.9999951367189874,375327,411246,Flipped,chr3
F2_40,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.994047344040657,1.0,0.994047344040657,379709,411245,Flipped,chr3
F2_41,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.9930795511191626,0.9999927050784811,0.9930868460406813,380377,411244,Flipped,chr3
F2_42,411246,411245,411245,1.0,1.0,1.0,0.9958783693418765,0.9997349511848168,0.9961434181570596,385160,411246,Flipped,chr3
F2_43,411246,411245,411245,1.0,1.0,1.0,0.9961458497975659,1.0,0.9961458497975659,405156,411246,Flipped,chr3
F2_44,411246,411245,411245,1.0,1.0,1.0,0.9960850587849093,0.9960850587849093,1.0,411246,401208,Direct,chr3
F2_45,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9997422461063357,0.9997422461063357,1.0,411245,382496,Direct,chr3
F2_46,411246,411245,411245,1.0,1.0,1.0,0.9999951367189874,1.0,0.9999951367189874,384557,411246,Flipped,chr3
F2_47,411246,411245,411245,1.0,1.0,1.0,0.9995866211139345,0.9998613964911427,0.9997252246227918,411246,379423,Direct,chr3
F2_48,411246,411245,411245,1.0,1.0,1.0,0.9972157716203236,0.9974686622329755,0.9997471093873481,384243,411246,Flipped,chr3
F2_49,411246,411245,411245,1.0,1.0,1.0,0.9995525781468467,0.9998176269620299,0.9997349511848168,411246,381529,Direct,chr3
F2_50,411246,411245,411245,1.0,1.0,1.0,0.9745820617879852,0.9745820617879852,1.0,411246,391209,Direct,chr3
F2_51,411246,411245,411245,1.0,1.0,1.0,0.9996230957215285,0.9998759863341804,0.9997471093873481,375309,411246,Flipped,chr3
F2_52,411246,411245,411245,1.0,1.0,1.0,0.9415774051964158,0.9457160573380832,0.9958613478583326,411246,379620,Direct,chr3
F2_53,411246,411245,411245,1.0,1.0,1.0,0.9998297851645612,0.9999586621113935,0.9998711230531678,411246,380246,Direct,chr3
F2_54,411246,411245,411245,1.0,1.0,1.0,0.9998808496151929,0.9999951367189874,0.9998857128962054,411246,386463,Direct,chr3
F2_55,411246,411245,411245,1.0,1.0,1.0,0.9918150980559034,0.9984048438278885,0.9934102542280149,381932,411246,Flipped,chr3
F2_56,411246,411245,411245,1.0,1.0,1.0,0.999681455093679,0.9997106347797542,0.9999708203139248,381419,411246,Flipped,chr3
F2_57,411246,411245,411245,1.0,1.0,1.0,0.9999100293012682,0.9999951367189874,0.9999148925822806,411246,375176,Direct,chr3
F2_58,411246,411245,411245,1.0,1.0,1.0,0.9959950880861773,0.9998589648506365,0.9961361232355409,385840,411246,Flipped,chr3
F2_59,411246,411245,411245,1.0,1.0,1.0,0.9998711230531678,1.0,0.9998711230531678,393172,411246,Flipped,chr3
F2_60,411246,411245,411245,1.0,1.0,1.0,0.9999270507848119,0.9999975683594937,0.9999294824253182,411246,386752,Direct,chr3
F2_61,411246,411245,411245,1.0,1.0,1.0,0.9996620019696288,0.9996668652506413,0.9999951367189874,411246,382355,Direct,chr3
F2_62,411246,411245,411245,1.0,1.0,1.0,0.9996984765772228,0.9998200586025362,0.9998784179746866,375299,411246,Flipped,chr3
F2_63,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,381958,411246,Flipped,chr3
F2_64,411246,411245,411245,1.0,1.0,1.0,0.9997106347797542,0.9997787207139297,0.9999319140658245,388700,411246,Flipped,chr3
F2_65,411246,411245,411245,1.0,1.0,1.0,0.9997665625113983,0.9999416406278496,0.9998249218835488,411246,396352,Direct,chr3
F2_66,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.9979112208051162,1.0,0.9979112208051162,383132,411244,Flipped,chr3
F2_67,411246,411245,411245,1.0,1.0,1.0,0.9998151953215236,0.9998151953215236,1.0,411246,381140,Direct,chr3
F2_68,411246,411245,411245,1.0,1.0,1.0,0.9999586621113935,0.9999586621113935,1.0,411246,394286,Direct,chr3
F2_69,411246,411245,411245,1.0,1.0,1.0,0.9960607423798465,0.9961215333925032,0.9999392089873433,395356,411246,Flipped,chr3
F2_70,411246,411245,411245,1.0,1.0,1.0,0.999000595751924,0.9992607812860946,0.9997398144658294,411246,373406,Direct,chr3
F2_71,411246,411245,411245,1.0,1.0,1.0,0.9964692579848995,1.0,0.9964692579848995,411246,381726,Direct,chr3
F2_72,411246,411245,411245,1.0,1.0,1.0,0.9998589648506365,0.9999927050784811,0.9998662597721553,411246,378439,Direct,chr3
F2_73,411246,411245,411245,1.0,1.0,1.0,0.9947354983039307,1.0,0.9947354983039307,380935,411246,Flipped,chr3
F2_74,411246,411245,411245,1.0,1.0,1.0,0.9998419433670926,0.9998419433670926,1.0,381871,411246,Flipped,chr3
F2_75,411246,411245,411245,1.0,1.0,1.0,0.9457160573380832,1.0,0.9457160573380832,373882,411246,Flipped,chr3
F2_76,411246,411245,411245,1.0,1.0,1.0,0.9978236817468905,1.0,0.9978236817468905,411246,381870,Direct,chr3
F2_77,411246,411245,411245,1.0,1.0,1.0,0.9998419433670926,0.9999392089873433,0.9999027343797493,411246,377501,Direct,chr3
F2_78,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,411246,411246,Direct,chr3
F2_79,411246,411245,411243,0.9999951367189874,0.9999951367189874,1.0,0.9452832253279675,0.9995695996303906,0.9457136256975769,411244,383066,Direct,chr3
F2_80,411246,411245,411245,1.0,1.0,1.0,0.9982492188354873,0.9998711230531678,0.9983780957823195,386509,411246,Flipped,chr3
F2_81,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,411246,381641,Direct,chr3
F2_82,411246,411245,411245,1.0,1.0,1.0,0.9455288210191005,0.9456820143709954,0.9998468066481051,401084,411246,Flipped,chr3
F2_83,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,390258,411246,Flipped,chr3
F2_84,411246,411245,411245,1.0,1.0,1.0,0.9999051660202556,1.0,0.9999051660202556,411246,380804,Direct,chr3
F2_85,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.99392819365585,0.9939330569368624,0.9999951367189874,411245,381130,Direct,chr3
F2_86,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.9450376296368345,0.9457160573380832,0.9993215722987514,411244,397143,Direct,chr3
F2_87,411246,411245,411245,1.0,1.0,1.0,0.99583703145327,0.9958418947342825,0.9999951367189874,389227,411246,Flipped,chr3
F2_88,411246,411245,411245,1.0,1.0,1.0,0.9923670804508261,0.9961361232355409,0.9962309572152853,411246,399099,Direct,chr3
F2_89,411246,411245,411245,1.0,1.0,1.0,0.9999586621113935,1.0,0.9999586621113935,382608,411246,Flipped,chr3
F2_90,411246,411245,411245,1.0,1.0,1.0,0.9947306350229183,0.9961361232355409,0.9985945117873773,411246,375209,Direct,chr3
F2_91,411246,411245,411245,1.0,1.0,1.0,0.9992218750379944,1.0,0.9992218750379944,411246,384657,Direct,chr3
F2_92,411246,411245,411245,1.0,1.0,1.0,0.9986528711595277,0.9986942090481343,0.9999586621113935,378251,411246,Flipped,chr3
F2_93,411246,411245,411245,1.0,1.0,1.0,0.9999829785164561,1.0,0.9999829785164561,381231,411246,Flipped,chr3
F2_94,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,379993,411246,Flipped,chr3
F2_95,411246,411245,411245,1.0,1.0,1.0,0.9998151953215236,1.0,0.9998151953215236,411246,385135,Direct,chr3
F2_96,411246,411245,411245,1.0,1.0,1.0,0.9457087624165643,0.9457087624165643,1.0,389668,411246,Flipped,chr3
F2_97,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9995939160354533,0.9997227929822855,0.9998711230531678,411245,403063,Direct,chr3
F2_98,411246,411245,411245,1.0,1.0,1.0,0.9997689941519046,0.9997689941519046,1.0,411246,381143,Direct,chr3
F2_99,411246,411245,411245,1.0,1.0,1.0,1.0,1.0,1.0,411246,411246,Direct,chr3
F3_0,411246,411245,411245,1.0,1.0,1.0,0.9456820143709954,1.0,0.9456820143709954,402989,411246,Flipped,chr3
F3_1,411246,411245,411245,1.0,1.0,1.0,0.945550705783657,0.9457087624165643,0.9998419433670926,395313,411246,Flipped,chr3
F3_2,411246,411245,411245,1.0,1.0,1.0,0.9457111940570706,0.9999951367189874,0.9457160573380832,411246,387143,Direct,chr3
F3_3,411246,411245,411245,1.0,1.0,1.0,0.9960096779292149,0.9961361232355409,0.9998735546936741,382981,411246,Flipped,chr3
F3_4,411246,411245,411245,1.0,1.0,1.0,0.9976704883949957,1.0,0.9976704883949957,411246,388662,Direct,chr3
F3_5,411246,411245,411245,1.0,1.0,1.0,0.9824897567143673,0.9942370120001459,0.9882527447142214,411246,389285,Direct,chr3
F3_6,411246,411245,411245,1.0,1.0,1.0,0.9446218191102628,0.9999829785164561,0.9446388405938067,376817,411246,Flipped,chr3
F3_7,411246,411245,411245,1.0,1.0,1.0,0.9998103320405112,0.9999392089873433,0.9998711230531678,383229,411246,Flipped,chr3
F3_8,411246,411245,411245,1.0,1.0,1.0,0.9980352344709358,0.9980352344709358,1.0,394940,411246,Flipped,chr3
F3_9,411246,411245,411245,1.0,1.0,1.0,0.9998151953215236,0.9998468066481051,0.9999683886734185,411246,383059,Direct,chr3
F3_10,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9964133302532554,0.9984680664810515,0.9979452637722039,381551,411245,Flipped,chr3
F3_11,411246,411245,411245,1.0,1.0,1.0,0.9961458497975659,1.0,0.9961458497975659,405156,411246,Flipped,chr3
F3_12,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9995841894734282,0.9997106347797542,0.9998735546936741,411245,384613,Direct,chr3
F3_13,411246,411245,411245,1.0,1.0,1.0,0.9744531848411531,0.9745820617879852,0.9998711230531678,411246,379470,Direct,chr3
F3_14,411246,411245,411245,1.0,1.0,1.0,0.9999829785164561,0.9999829785164561,1.0,411246,387673,Direct,chr3
F3_15,411246,411245,411245,1.0,1.0,1.0,0.9457014674950456,0.9457160573380832,0.9999854101569624,381929,411246,Flipped,chr3
F3_16,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9994577441671023,0.9996887500151977,0.9997689941519046,411245,393047,Direct,chr3
F3_17,411246,411245,411244,0.9999975683594937,0.9999951367189874,0.9999975683594937,0.9942564651241961,0.9990467969215431,0.9938722659242057,374616,411244,Flipped,chr3
F3_18,411246,411245,411245,1.0,1.0,1.0,0.9989835742683801,0.9997227929822855,0.9992607812860946,381360,411246,Flipped,chr3
F3_19,411246,411245,411245,1.0,1.0,1.0,0.9983683692202945,0.9983683692202945,1.0,381666,411246,Flipped,chr3
F3_20,411246,411245,411245,1.0,1.0,1.0,0.993884424126737,0.9939330569368624,0.9999513671898747,375358,411246,Flipped,chr3
F3_21,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9996230957215285,0.9996498437670974,0.9999732519544311,397681,411245,Flipped,chr3
F3_22,411246,411245,411245,1.0,1.0,1.0,0.9983708008608008,0.9999927050784811,0.9983780957823195,411246,380583,Direct,chr3
F3_23,411246,411245,411245,1.0,1.0,1.0,0.9983805274228258,1.0,0.9983805274228258,411246,376227,Direct,chr3
F3_24,411246,411245,411243,0.9999951367189874,0.9999975683594937,0.9999975683594937,0.988812022030663,0.9993264355797639,0.9894855864508991,388886,411244,Flipped,chr3
F3_25,411246,411245,411245,1.0,1.0,1.0,0.9997349511848168,0.9997349511848168,1.0,386945,411246,Flipped,chr3
F3_26,411246,411245,411245,1.0,1.0,1.0,0.9998954394582305,1.0,0.9998954394582305,411246,385520,Direct,chr3
F3_27,411246,411245,411245,1.0,1.0,1.0,0.9819572274434948,0.9831706160561222,0.9987866113873725,376062,411246,Flipped,chr3
F3_28,411246,411245,411245,1.0,1.0,1.0,0.9999610937518997,0.9999610937518997,1.0,411246,373881,Direct,chr3
F3_29,411246,411245,411245,1.0,1.0,1.0,0.9998735546936741,0.9999513671898747,0.9999221875037995,379635,411246,Flipped,chr3
F3_30,411246,411245,411245,1.0,1.0,1.0,0.9996352539240598,0.9996352539240598,1.0,411246,388622,Direct,chr3
F3_31,411246,411245,411245,1.0,1.0,1.0,0.999764130870892,0.9999051660202556,0.9998589648506365,411246,395901,Direct,chr3
F3_32,411246,411245,411245,1.0,1.0,1.0,0.9831365730890346,0.9880095806635947,0.9951269924254398,384975,411246,Flipped,chr3
F3_33,411246,411245,411245,1.0,1.0,1.0,0.9998151953215236,0.9999367773468371,0.9998784179746866,411246,381418,Direct,chr3
F3_34,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9993264355797639,0.9993312988607764,0.9999951367189874,393203,411245,Flipped,chr3
F3_35,411246,411245,411245,1.0,1.0,1.0,0.9997252246227918,0.9997252246227918,1.0,386703,411246,Flipped,chr3
F3_36,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9983975489063697,0.9984413184354824,0.9999562304708872,383561,411245,Flipped,chr3
F3_37,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.994837627205194,0.9958273048912448,0.999000595751924,400312,411244,Flipped,chr3
F3_38,411246,411245,411241,0.999990273437975,1.0,0.999990273437975,0.987248477185133,0.9961215333925032,0.9911269437926297,381849,411242,Flipped,chr3
F3_39,411246,411245,411245,1.0,1.0,1.0,0.9975683594937325,0.9976388770684143,0.9999294824253182,375318,411246,Flipped,chr3
F3_40,411246,411245,411238,0.9999829785164561,1.0,0.9999829785164561,0.995319092025435,0.9999951367189874,0.9953239553064475,376531,411239,Flipped,chr3
F3_41,411246,411245,411245,1.0,1.0,1.0,0.9998419433670926,0.9998419433670926,1.0,411246,383619,Direct,chr3
F3_42,411246,411245,411245,1.0,1.0,1.0,0.9955525295140366,0.9997033398582353,0.9958491896558013,386219,411246,Flipped,chr3
F3_43,411246,411245,411245,1.0,1.0,1.0,0.9452953835304988,0.9457160573380832,0.9995793261924157,388518,411246,Flipped,chr3
F3_44,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9911998930078177,0.9914649418230009,0.9997349511848168,386720,411245,Flipped,chr3
F3_45,411246,411245,411245,1.0,1.0,1.0,0.999863828131649,0.999863828131649,1.0,384827,411246,Flipped,chr3
F3_46,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9854660846940388,0.9860350885725054,0.9994309961215334,392791,411245,Flipped,chr3
F3_47,411246,411245,411245,1.0,1.0,1.0,0.9456649928874515,0.9456820143709954,0.9999829785164561,377484,411246,Flipped,chr3
F3_48,411246,411245,411245,1.0,1.0,1.0,0.9982638086785249,0.9999951367189874,0.9982686719595375,376290,411246,Flipped,chr3
F3_49,411246,411245,411245,1.0,1.0,1.0,0.999854101569624,0.9999148925822806,0.9999392089873433,411246,383473,Direct,chr3
F3_50,411246,411245,411245,1.0,1.0,1.0,0.9741929993069824,0.9998711230531678,0.9743218762538146,411246,381023,Direct,chr3
F3_51,411246,411245,411245,1.0,1.0,1.0,0.9961045119089594,0.9999683886734185,0.9961361232355409,411246,383439,Direct,chr3
F3_52,411246,411245,411245,1.0,1.0,1.0,0.9958710744203577,0.9958783693418765,0.9999927050784811,380465,411246,Flipped,chr3
F3_53,411246,411245,411245,1.0,1.0,1.0,0.9999173242227869,0.9999586621113935,0.9999586621113935,382197,411246,Flipped,chr3
F3_54,411246,411245,411245,1.0,1.0,1.0,0.9889554888205327,0.9889554888205327,1.0,392187,411246,Flipped,chr3
F3_55,411246,411245,411243,0.9999951367189874,0.9999951367189874,1.0,0.9951124025824022,0.9989665527848363,0.9961361232355409,385345,411244,Flipped,chr3
F3_56,411246,411245,411245,1.0,1.0,1.0,0.9962406837773103,0.9962795900254107,0.9999610937518997,411246,384211,Direct,chr3
F3_57,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.999545283225328,0.9998492382886114,0.9996960449367166,411245,385237,Direct,chr3
F3_58,411246,411245,411244,0.9999975683594937,0.9999975683594937,1.0,0.9453731960266994,0.9996644336101351,0.9457087624165643,411245,394825,Direct,chr3
F3_59,411246,411245,411245,1.0,1.0,1.0,0.9957932619241572,0.9958613478583326,0.9999319140658245,385394,411246,Flipped,chr3
F3_60,411246,411245,411245,1.0,1.0,1.0,0.9975027052000632,0.9998151953215236,0.9976875098785396,411246,390964,Direct,chr3
F3_61,411246,411245,411245,1.0,1.0,1.0,0.9853372077472067,0.9997227929822855,0.9856144147649212,411246,380840,Direct,chr3
F3_62,411246,411245,411245,1.0,1.0,1.0,0.9925008206786708,0.9941227248963513,0.9983780957823195,411246,387417,Direct,chr3
F3_63,411246,411245,411245,1.0,1.0,1.0,0.9997762890734234,0.9999124609417743,0.999863828131649,411246,373512,Direct,chr3
F3_64,411246,411245,411245,1.0,1.0,1.0,0.9911804398837676,0.9911804398837676,1.0,394023,411246,Flipped,chr3
F3_65,411246,411245,411243,0.9999951367189874,1.0,0.9999951367189874,0.9933178518887767,0.9939962795900255,0.9993215722987514,411244,387796,Direct,chr3
F3_66,411246,411245,411245,1.0,1.0,1.0,0.9455774538292259,0.9457160573380832,0.9998613964911427,411246,380111,Direct,chr3
F3_67,411246,411245,411245,1.0,1.0,1.0,0.9998711230531678,1.0,0.9998711230531678,380939,411246,Flipped,chr3
F3_68,411246,411245,411245,1.0,1.0,1.0,0.9991610840253377,0.9994309961215334,0.9997300879038044,404232,411246,Flipped,chr3
F3_69,411246,411245,411245,1.0,1.0,1.0,0.9999343457063308,0.9999440722683558,0.999990273437975,375422,411246,Flipped,chr3
F3_70,411246,411245,411245,1.0,1.0,1.0,0.9977312794076524,0.9978236817468905,0.9999075976607619,411246,388404,Direct,chr3
F3_71,411246,411245,411245,1.0,1.0,1.0,0.9999562304708872,0.9999562304708872,1.0,389591,411246,Flipped,chr3
F3_72,411246,411245,411245,1.0,1.0,1.0,0.9999586621113935,0.9999586621113935,1.0,411246,384286,Direct,chr3
F3_73,411246,411245,411245,1.0,1.0,1.0,0.9960899220659217,1.0,0.9960899220659217,411246,384495,Direct,chr3
F3_74,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9994699023696336,0.9997349511848168,0.9997349511848168,411245,381259,Direct,chr3
F3_75,411246,411245,411245,1.0,1.0,1.0,0.9999732519544311,1.0,0.9999732519544311,387865,411246,Flipped,chr3
F3_76,411246,411245,411245,1.0,1.0,1.0,0.9961215333925032,1.0,0.9961215333925032,411246,374957,Direct,chr3
F3_77,411246,411245,411245,1.0,1.0,1.0,0.9941227248963513,0.9941227248963513,1.0,411246,383315,Direct,chr3
F3_78,411246,411245,411245,1.0,1.0,1.0,0.9937069143697795,0.9985191309316831,0.9951877834380966,411246,390050,Direct,chr3
F3_79,411246,411245,411245,1.0,1.0,1.0,0.9966443361013507,0.9996425488455787,0.9970017872557722,384395,411246,Flipped,chr3
F3_80,411246,411245,411244,0.9999975683594937,1.0,0.9999975683594937,0.9998200586025362,0.9999732519544311,0.9998468066481051,411245,397994,Direct,chr3
F3_81,411246,411245,411245,1.0,1.0,1.0,0.9959051173874455,0.9961361232355409,0.9997689941519046,411246,390356,Direct,chr3
