Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig,Generation,Track_avg,Phase_error_gap,Allele_founder_gap
F3_171,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,127421,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_172,165685,165684,165684,1.0,1.0,1.0,0.9996861495376741,1.0,0.9996861495376741,124427,165685,Flipped,chr5,F3,1.0,0.0,0.0003138504623259042
F3_175,165685,165684,165684,1.0,1.0,1.0,0.9993843702469761,0.9993964414186041,0.9999879288283721,136944,165685,Flipped,chr5,F3,1.0,0.0,0.0006156297530238719
F3_181,165685,165684,165683,0.9999939644141861,1.0,0.9999939644141861,0.9713188962120664,1.0,0.9713188962120664,136795,165684,Flipped,chr5,F3,0.9999969822070931,-3.0177929070118736e-06,0.028675068202119736
F3_185,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,123023,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_186,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,126604,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_190,165685,165684,165684,1.0,1.0,1.0,0.9613601796190339,0.9613601796190339,1.0,152167,165685,Flipped,chr5,F3,1.0,0.0,0.03863982038096614
F3_193,165685,165684,165684,1.0,1.0,1.0,0.9907715892904565,1.0,0.9907715892904565,149544,165685,Flipped,chr5,F3,1.0,0.0,0.0092284107095435
F3_194,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999879288283721,0.9999818932425582,137552,165685,Flipped,chr5,F3,1.0,0.0,3.017792906978567e-05
F3_195,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,119080,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_196,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999939644141861,0.9999818932425582,130531,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_197,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,125510,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_198,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,126870,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F1_2,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,132378,172139,Flipped,chr6,F1,1.0,0.0,2.904646272172684e-05
F1_4,172139,172138,172138,1.0,1.0,1.0,0.9981875007261616,1.0,0.9981875007261616,129434,172139,Flipped,chr6,F1,1.0,0.0,0.0018124992738384194
F2_2,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,148207,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_3,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,126394,172139,Flipped,chr6,F2,1.0,0.0,1.7427877633036104e-05
F2_4,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.999982572122367,0.9999941907074557,153464,172139,Flipped,chr6,F2,1.0,0.0,2.3237170177381472e-05
F2_5,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,130940,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_7,172139,172138,172138,1.0,1.0,1.0,0.9958231186606095,0.9999941907074557,0.9958289279531539,139606,172139,Flipped,chr6,F2,1.0,0.0,0.004176881339390537
F2_8,172139,172138,172138,1.0,1.0,1.0,0.9904843788123482,0.9999360977820121,0.9905250438601587,134003,172139,Flipped,chr6,F2,1.0,0.0,0.009515621187651813
F2_9,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,144517,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_10,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,131564,172139,Flipped,chr6,F2,1.0,0.0,0.0
F2_12,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,143332,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_14,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,126386,172139,Flipped,chr6,F2,1.0,0.0,0.0
F2_16,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,134801,172139,Flipped,chr6,F2,1.0,0.0,2.3237170177381472e-05
F2_18,172139,172138,172138,1.0,1.0,1.0,0.9931217976274849,0.9999883814149113,0.9931334162125737,134785,172139,Flipped,chr6,F2,1.0,0.0,0.00687820237251513
F2_19,172139,172138,172138,1.0,1.0,1.0,0.9804401120031603,1.0,0.9804401120031603,133336,172139,Flipped,chr6,F2,1.0,0.0,0.01955988799683972
F2_21,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,142211,172139,Flipped,chr6,F2,1.0,0.0,0.0
F2_23,172139,172138,172138,1.0,1.0,1.0,0.9900603004566104,0.9900603004566104,1.0,127694,172139,Flipped,chr6,F2,1.0,0.0,0.00993969954338958
F2_29,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,135833,172139,Flipped,chr6,F2,1.0,0.0,1.1618585088690736e-05
F2_30,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,145297,172139,Flipped,chr6,F2,1.0,0.0,1.7427877633036104e-05
F2_33,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999593349521895,0.9999941907074557,137196,172139,Flipped,chr6,F2,1.0,0.0,4.6474340354873966e-05
F2_35,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,128854,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_36,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,1.0,0.9999651442447339,129103,172139,Flipped,chr6,F2,1.0,0.0,3.485575526607221e-05
F2_38,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,1.0,0.9999767628298226,142942,172139,Flipped,chr6,F2,1.0,0.0,2.3237170177381472e-05
F2_39,172139,172138,172138,1.0,1.0,1.0,0.9998605769789355,0.9999128606118347,0.9999477163671008,132171,172139,Flipped,chr6,F2,1.0,0.0,0.00013942302106451088
F2_40,172139,172138,172138,1.0,1.0,1.0,0.9886195959056107,1.0,0.9886195959056107,137504,172139,Flipped,chr6,F2,1.0,0.0,0.01138040409438934
F2_41,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,134477,172139,Flipped,chr6,F2,1.0,0.0,1.1618585088690736e-05
F2_42,172139,172138,172138,1.0,1.0,1.0,0.9998838141491129,0.9998896234416573,0.9999941907074557,138213,172139,Flipped,chr6,F2,1.0,0.0,0.0001161858508871294
F2_43,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9996456331547944,0.9996514424473387,0.9999941907074557,132047,172138,Flipped,chr6,F2,0.9999970953537278,-2.904646272172684e-06,0.0003485575526612772
F2_46,172139,172138,172138,1.0,1.0,1.0,0.9998489583938468,0.9998489583938468,1.0,133198,172139,Flipped,chr6,F2,1.0,0.0,0.0001510416061532016
F2_48,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,1.0,0.9999128606118347,135425,172139,Flipped,chr6,F2,1.0,0.0,8.713938816529154e-05
F2_51,172139,172138,172138,1.0,1.0,1.0,0.9986464348371655,0.9999941907074557,0.9986522441297099,132430,172139,Flipped,chr6,F2,1.0,0.0,0.0013535651628344691
F2_55,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,125538,172139,Flipped,chr6,F2,1.0,0.0,1.7427877633036104e-05
F2_56,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999767628298226,1.0,133249,172139,Flipped,chr6,F2,1.0,0.0,2.3237170177381472e-05
F2_58,172139,172138,172138,1.0,1.0,1.0,0.8989415468984188,0.9131220299991867,0.985819516899232,148903,172139,Flipped,chr6,F2,1.0,0.0,0.10105845310158124
F2_59,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,127950,172139,Flipped,chr6,F2,1.0,0.0,0.0
F2_62,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999651442447339,0.9999883814149113,134898,172139,Flipped,chr6,F2,1.0,0.0,4.6474340354873966e-05
F2_63,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.9999883814149113,0.999982572122367,136752,172139,Flipped,chr6,F2,1.0,0.0,2.904646272172684e-05
F2_64,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,161679,172139,Flipped,chr6,F2,1.0,0.0,1.1618585088690736e-05
F2_66,172139,172138,172137,0.9999941907074557,1.0,0.9999941907074557,0.9976588551046254,0.9999883814149113,0.9976704736897141,151478,172138,Flipped,chr6,F2,0.9999970953537278,-2.904646272172684e-06,0.0023353356028302796
F2_69,172139,172138,172138,1.0,1.0,1.0,0.9830426750630308,1.0,0.9830426750630308,165378,172139,Flipped,chr6,F2,1.0,0.0,0.01695732493696922
F2_73,172139,172138,172138,1.0,1.0,1.0,0.9834260883709582,0.9834260883709582,1.0,127880,172139,Flipped,chr6,F2,1.0,0.0,0.01657391162904176
F2_74,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,129272,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_75,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,145047,172139,Flipped,chr6,F2,1.0,0.0,0.0
F2_80,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,132435,172139,Flipped,chr6,F2,1.0,0.0,1.7427877633036104e-05
F2_82,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999941907074557,0.9999651442447339,142388,172139,Flipped,chr6,F2,1.0,0.0,4.06650478105286e-05
F2_83,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,138302,172139,Flipped,chr6,F2,1.0,0.0,1.1618585088690736e-05
F2_87,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,0.9999535256596451,0.9999883814149113,136123,172139,Flipped,chr6,F2,1.0,0.0,5.80929254435647e-05
F2_89,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,146111,172139,Flipped,chr6,F2,1.0,0.0,1.1618585088690736e-05
F2_92,172139,172138,172138,1.0,1.0,1.0,0.932362406906087,0.9353309553962519,0.9970198329247464,138763,172139,Flipped,chr6,F2,1.0,0.0,0.06763759309391304
F2_93,172139,172138,172138,1.0,1.0,1.0,0.9996572517398831,0.9999883814149113,0.9996688703249719,130958,172139,Flipped,chr6,F2,1.0,0.0,0.0003427482601169318
F2_94,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,124235,172139,Flipped,chr6,F2,1.0,0.0,5.809292544345368e-06
F2_96,172139,172138,172138,1.0,1.0,1.0,0.9999477163671008,1.0,0.9999477163671008,140082,172139,Flipped,chr6,F2,1.0,0.0,5.2283632899219334e-05
F2_99,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,141983,172139,Flipped,chr6,F2,1.0,0.0,1.7427877633036104e-05
F3_0,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,135227,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_1,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999593349521895,1.0,128187,172139,Flipped,chr6,F3,1.0,0.0,4.06650478105286e-05
F3_3,172139,172138,172138,1.0,1.0,1.0,0.9857904704365102,0.985819516899232,0.9999709535372783,153101,172139,Flipped,chr6,F3,1.0,0.0,0.014209529563489753
F3_6,172139,172138,172138,1.0,1.0,1.0,0.9996688703249719,0.9996688703249719,1.0,138713,172139,Flipped,chr6,F3,1.0,0.0,0.00033112967502813007
F3_7,172139,172138,172138,1.0,1.0,1.0,0.8202256329224227,0.9830426750630308,0.8371829578593919,146268,172139,Flipped,chr6,F3,1.0,0.0,0.17977436707757732
F3_8,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,156451,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_10,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,128728,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_11,172139,172138,172137,0.9999941907074557,1.0,0.9999941907074557,0.999604968106984,0.9999651442447339,0.99963982386225,144097,172138,Flipped,chr6,F3,0.9999970953537278,-2.904646272172684e-06,0.00038922260047169477
F3_15,172139,172138,172138,1.0,1.0,1.0,0.999523638011363,0.9998489583938468,0.9996746796175162,165549,172139,Flipped,chr6,F3,1.0,0.0,0.0004763619886369863
F3_17,172139,172138,172136,0.9999883814149113,1.0,0.9999883814149113,0.9763619886370238,0.9999128606118347,0.9764491280251891,140479,172137,Flipped,chr6,F3,0.9999941907074557,-5.809292544345368e-06,0.023626392777887473
F3_18,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,133457,172139,Flipped,chr6,F3,1.0,0.0,2.904646272172684e-05
F3_19,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,150594,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_20,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,139952,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_21,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,148239,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_24,172139,172138,172138,1.0,1.0,1.0,0.9999244791969234,0.999982572122367,0.9999419070745564,129774,172139,Flipped,chr6,F3,1.0,0.0,7.55208030766008e-05
F3_25,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999941907074557,0.9999709535372783,133387,172139,Flipped,chr6,F3,1.0,0.0,3.485575526607221e-05
F3_27,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,134223,172139,Flipped,chr6,F3,1.0,0.0,2.3237170177381472e-05
F3_29,172139,172138,172138,1.0,1.0,1.0,0.9981700728485285,0.9981816914336172,0.9999883814149113,152773,172139,Flipped,chr6,F3,1.0,0.0,0.0018299271514714555
F3_32,172139,172138,172138,1.0,1.0,1.0,0.9774541356353623,0.9775238471458946,0.9999302884894677,125041,172139,Flipped,chr6,F3,1.0,0.0,0.02254586436463768
F3_34,172139,172138,172138,1.0,1.0,1.0,0.9885731215652558,0.9886195959056107,0.9999535256596451,143139,172139,Flipped,chr6,F3,1.0,0.0,0.011426878434744214
F3_35,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,0.9999360977820121,0.9999767628298226,135993,172139,Flipped,chr6,F3,1.0,0.0,8.713938816529154e-05
F3_36,172139,172138,172138,1.0,1.0,1.0,0.9968048891006053,0.9991169875332582,0.9976879015673471,130115,172139,Flipped,chr6,F3,1.0,0.0,0.0031951108993947264
F3_37,172139,172138,172138,1.0,1.0,1.0,0.9945683114710291,0.9999477163671008,0.9946205951039282,145779,172139,Flipped,chr6,F3,1.0,0.0,0.005431688528970913
F3_38,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,132004,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_39,172139,172138,172138,1.0,1.0,1.0,0.9976181900568148,0.9977053294449801,0.9999128606118347,130207,172139,Flipped,chr6,F3,1.0,0.0,0.0023818099431851536
F3_40,172139,172138,172138,1.0,1.0,1.0,0.9998838141491129,0.999901242026746,0.999982572122367,132183,172139,Flipped,chr6,F3,1.0,0.0,0.0001161858508871294
F3_42,172139,172138,172138,1.0,1.0,1.0,0.9810733248904948,0.9999244791969234,0.9811488456935714,137008,172139,Flipped,chr6,F3,1.0,0.0,0.018926675109505187
F3_43,172139,172138,172138,1.0,1.0,1.0,0.9981816914336172,1.0,0.9981816914336172,147350,172139,Flipped,chr6,F3,1.0,0.0,0.0018183085663827647
F3_44,172139,172138,172138,1.0,1.0,1.0,0.9998780048565685,0.9999883814149113,0.9998896234416573,144902,172139,Flipped,chr6,F3,1.0,0.0,0.00012199514343147477
F3_45,172139,172138,172138,1.0,1.0,1.0,0.9998954327342017,0.9999883814149113,0.9999070513192904,136361,172139,Flipped,chr6,F3,1.0,0.0,0.00010456726579832765
F3_46,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999593349521895,0.9999941907074557,131323,172139,Flipped,chr6,F3,1.0,0.0,4.6474340354873966e-05
F3_47,172139,172138,172138,1.0,1.0,1.0,0.9996630610324275,0.9999941907074557,0.9996688703249719,131566,172139,Flipped,chr6,F3,1.0,0.0,0.00033693896757247543
F3_48,172139,172138,172138,1.0,1.0,1.0,0.9832750467648049,0.9998489583938468,0.9834260883709582,140669,172139,Flipped,chr6,F3,1.0,0.0,0.016724953235195072
F3_52,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,136826,172139,Flipped,chr6,F3,1.0,0.0,2.3237170177381472e-05
F3_53,172139,172138,172138,1.0,1.0,1.0,0.9830426750630308,0.9830426750630308,1.0,137565,172139,Flipped,chr6,F3,1.0,0.0,0.01695732493696922
F3_54,172139,172138,172138,1.0,1.0,1.0,0.9998489583938468,0.9999709535372783,0.9998780048565685,135400,172139,Flipped,chr6,F3,1.0,0.0,0.0001510416061532016
F3_55,172139,172138,172138,1.0,1.0,1.0,0.9999360977820121,0.9999941907074557,0.9999419070745564,138221,172139,Flipped,chr6,F3,1.0,0.0,6.390221798791007e-05
F3_59,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999767628298226,0.999982572122367,140439,172139,Flipped,chr6,F3,1.0,0.0,4.06650478105286e-05
F3_64,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,133604,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_67,172139,172138,172138,1.0,1.0,1.0,0.978499808293346,0.9785579012187896,0.9999419070745564,130966,172139,Flipped,chr6,F3,1.0,0.0,0.02150019170665396
F3_68,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,128833,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_69,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,0.9999128606118347,1.0,145900,172139,Flipped,chr6,F3,1.0,0.0,8.713938816529154e-05
F3_71,172139,172138,172138,1.0,1.0,1.0,0.9926977192717471,0.999982572122367,0.9927151471493801,126901,172139,Flipped,chr6,F3,1.0,0.0,0.007302280728252897
F3_75,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,147189,172139,Flipped,chr6,F3,1.0,0.0,1.7427877633036104e-05
F3_79,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,132546,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_82,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,1.0,0.9999419070745564,132534,172139,Flipped,chr6,F3,1.0,0.0,5.80929254435647e-05
F3_83,172139,172138,172138,1.0,1.0,1.0,0.9900428725789774,0.9999883814149113,0.9900544911640661,137992,172139,Flipped,chr6,F3,1.0,0.0,0.009957127421022616
F3_86,172139,172138,172138,1.0,1.0,1.0,0.9815787333418536,0.9999941907074557,0.981584542634398,132403,172139,Flipped,chr6,F3,1.0,0.0,0.018421266658146362
F3_87,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,1.0,0.9999593349521895,134567,172139,Flipped,chr6,F3,1.0,0.0,4.06650478105286e-05
F3_88,172139,172138,172138,1.0,1.0,1.0,0.9999360977820121,0.9999883814149113,0.9999477163671008,134977,172139,Flipped,chr6,F3,1.0,0.0,6.390221798791007e-05
F3_91,172139,172138,172138,1.0,1.0,1.0,0.9930869418722188,0.9999535256596451,0.9931334162125737,131451,172139,Flipped,chr6,F3,1.0,0.0,0.006913058127781202
F3_95,172139,172138,172138,1.0,1.0,1.0,0.9956778863470006,0.9999651442447339,0.9957127421022668,139772,172139,Flipped,chr6,F3,1.0,0.0,0.004322113652999393
F3_96,172139,172138,172138,1.0,1.0,1.0,0.9999244791969234,0.9999419070745564,0.999982572122367,149818,172139,Flipped,chr6,F3,1.0,0.0,7.55208030766008e-05
F3_98,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,139628,172139,Flipped,chr6,F3,1.0,0.0,1.7427877633036104e-05
F3_99,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,136689,172139,Flipped,chr6,F3,1.0,0.0,1.7427877633036104e-05
F3_101,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,147448,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_103,172139,172138,172138,1.0,1.0,1.0,0.9997385818355041,0.9997502004205928,0.9999883814149113,154309,172139,Flipped,chr6,F3,1.0,0.0,0.00026141816449587463
F3_104,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,148096,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_105,172139,172138,172138,1.0,1.0,1.0,0.9981235985081737,0.9981875007261616,0.9999360977820121,144792,172139,Flipped,chr6,F3,1.0,0.0,0.0018764014918263294
F3_107,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999651442447339,0.9999941907074557,146428,172139,Flipped,chr6,F3,1.0,0.0,4.06650478105286e-05
F3_109,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,137161,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_112,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,131073,172139,Flipped,chr6,F3,1.0,0.0,1.7427877633036104e-05
F3_113,172139,172138,172138,1.0,1.0,1.0,0.9999070513192904,1.0,0.9999070513192904,150732,172139,Flipped,chr6,F3,1.0,0.0,9.294868070963691e-05
F3_114,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,127962,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_115,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,143830,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_116,172139,172138,172138,1.0,1.0,1.0,0.998965945927105,0.998965945927105,1.0,141415,172139,Flipped,chr6,F3,1.0,0.0,0.0010340540728950298
F3_118,172139,172138,172138,1.0,1.0,1.0,0.9745727265333628,1.0,0.9745727265333628,132272,172139,Flipped,chr6,F3,1.0,0.0,0.0254272734666372
F3_120,172139,172138,172138,1.0,1.0,1.0,0.9996688703249719,0.9997443911280485,0.9999244791969234,138039,172139,Flipped,chr6,F3,1.0,0.0,0.00033112967502813007
F3_122,172139,172138,172138,1.0,1.0,1.0,0.9745727265333628,0.9745727265333628,1.0,159776,172139,Flipped,chr6,F3,1.0,0.0,0.0254272734666372
F3_130,172139,172138,172138,1.0,1.0,1.0,0.9980016033647422,0.9998954327342017,0.9981061706305406,139542,172139,Flipped,chr6,F3,1.0,0.0,0.001998396635257804
F3_131,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999883814149113,0.9999767628298226,159880,172139,Flipped,chr6,F3,1.0,0.0,3.485575526607221e-05
F3_132,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,135325,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_133,172139,172138,172138,1.0,1.0,1.0,0.9998315305162138,1.0,0.9998315305162138,134232,172139,Flipped,chr6,F3,1.0,0.0,0.00016846948378623772
F3_134,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,0.9999883814149113,166889,172139,Flipped,chr6,F3,1.0,0.0,1.7427877633036104e-05
F3_139,172139,172138,172138,1.0,1.0,1.0,0.9867722408765061,0.9867838594615947,0.9999883814149113,150404,172139,Flipped,chr6,F3,1.0,0.0,0.013227759123493943
F3_143,172139,172138,172138,1.0,1.0,1.0,0.9998954327342017,0.999982572122367,0.9999128606118347,132297,172139,Flipped,chr6,F3,1.0,0.0,0.00010456726579832765
F3_145,172139,172138,172138,1.0,1.0,1.0,0.9533688087464709,0.9708954443527867,0.9824733643936842,135299,172139,Flipped,chr6,F3,1.0,0.0,0.0466311912535291
F3_146,172139,172138,172138,1.0,1.0,1.0,0.9998721955640242,0.9999128606118347,0.9999477163671008,142306,172139,Flipped,chr6,F3,1.0,0.0,0.00012780443597582014
F3_148,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,151396,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_149,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,154634,172139,Flipped,chr6,F3,1.0,0.0,1.1618585088690736e-05
F3_150,172139,172138,172138,1.0,1.0,1.0,0.9900544911640661,0.9999941907074557,0.9900603004566104,144386,172139,Flipped,chr6,F3,1.0,0.0,0.009945508835933925
F3_151,172139,172138,172138,1.0,1.0,1.0,0.9569357143687042,0.9999651442447339,0.9569705701239704,132136,172139,Flipped,chr6,F3,1.0,0.0,0.04306428563129583
F3_152,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,132765,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_154,172139,172138,172138,1.0,1.0,1.0,0.9900661097491548,1.0,0.9900661097491548,155585,172139,Flipped,chr6,F3,1.0,0.0,0.009933890250845234
F3_160,172139,172138,172138,1.0,1.0,1.0,0.985819516899232,1.0,0.985819516899232,129471,172139,Flipped,chr6,F3,1.0,0.0,0.014180483100768027
F3_161,172139,172138,172138,1.0,1.0,1.0,0.9855871451974578,0.9999709535372783,0.9856161916601797,142779,172139,Flipped,chr6,F3,1.0,0.0,0.014412854802542174
F3_162,172139,172138,172138,1.0,1.0,1.0,0.9981584542634399,0.9999709535372783,0.9981875007261616,127001,172139,Flipped,chr6,F3,1.0,0.0,0.0018415457365601462
F3_163,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999767628298226,1.0,143302,172139,Flipped,chr6,F3,1.0,0.0,2.3237170177381472e-05
F3_164,172139,172138,172138,1.0,1.0,1.0,0.9876203975879817,0.9998489583938468,0.9877714391941349,135274,172139,Flipped,chr6,F3,1.0,0.0,0.012379602412018298
F3_165,172139,172138,172138,1.0,1.0,1.0,0.9980596962901858,0.9980596962901858,1.0,145538,172139,Flipped,chr6,F3,1.0,0.0,0.0019403037098142395
F3_166,172139,172138,172138,1.0,1.0,1.0,0.9981875007261616,1.0,0.9981875007261616,139400,172139,Flipped,chr6,F3,1.0,0.0,0.0018124992738384194
F3_167,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,129372,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_168,172139,172138,172138,1.0,1.0,1.0,0.9131336485842754,0.9131336485842754,1.0,131256,172139,Flipped,chr6,F3,1.0,0.0,0.08686635141572463
F3_169,172139,172138,172138,1.0,1.0,1.0,0.9976181900568148,0.9976181900568148,1.0,123901,172139,Flipped,chr6,F3,1.0,0.0,0.0023818099431851536
F3_170,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,132516,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
